"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"RPL7L1"	0.0018475678694227	0.380366386520929	0.214	0.301	1	"0"	"RPL7L1"
"HNRNPA1L2"	0.00185849579012897	0.644081509860188	0.417	0.53	1	"0"	"HNRNPA1L2"
"NISCH"	0.00186145948035632	0.269190338489238	0.215	0.303	1	"0"	"NISCH"
"ITGAE"	0.00189303210655117	0.268418654982748	0.215	0.306	1	"0"	"ITGAE"
"OPTN"	0.00190433692414829	0.404164235470871	0.537	0.696	1	"0"	"OPTN"
"TRIM22"	0.00190895972135285	1.19672110108473	0.585	0.584	1	"0"	"TRIM22"
"TRRAP"	0.00193967948702714	0.382127514131178	0.23	0.327	1	"0"	"TRRAP"
"HIVEP3"	0.00194919264773516	0.467815179978803	0.296	0.402	1	"0"	"HIVEP3"
"SNRPD3"	0.00196043175649193	0.254166029094886	0.239	0.353	1	"0"	"SNRPD3"
"TOR1AIP2"	0.00197316431379978	0.660054473823962	0.447	0.572	1	"0"	"TOR1AIP2"
"NDUFS3"	0.00198591632768673	0.257799076458795	0.167	0.257	1	"0"	"NDUFS3"
"TXNDC12"	0.0020031012714522	0.286281467647653	0.189	0.289	1	"0"	"TXNDC12"
"USP8"	0.00200518903580827	0.50745027797301	0.201	0.289	1	"0"	"USP8"
"DR1"	0.00200576309071522	0.412714725393391	0.517	0.637	1	"0"	"DR1"
"KDM2B"	0.00204100946358503	0.321344833277591	0.233	0.325	1	"0"	"KDM2B"
"NBPF10"	0.0020733381947262	0.309232299299754	0.4	0.506	1	"0"	"NBPF10"
"SLC38A1"	0.002098457308411	0.261857589517662	0.567	0.72	1	"0"	"SLC38A1"
"WAC"	0.00210176912124316	0.488259555523857	0.332	0.452	1	"0"	"WAC"
"ATP6V0B"	0.00211511888597494	0.255391939201546	0.242	0.353	1	"0"	"ATP6V0B"
"FAM104A"	0.00214224945821896	0.27525695709836	0.224	0.329	1	"0"	"FAM104A"
"MTND2P28"	0.00219374484395463	0.587565304276408	0.903	0.908	1	"0"	"MTND2P28"
"GABARAPL2"	0.00222027784236436	0.27410526593331	0.334	0.482	1	"0"	"GABARAPL2"
"PABPN1"	0.00224239064609168	0.52496774858032	0.285	0.384	1	"0"	"PABPN1"
"NUP50"	0.00227423283826653	0.557323277176527	0.384	0.517	1	"0"	"NUP50"
"ZC3H7A"	0.0022969341498117	0.354635152589303	0.425	0.562	1	"0"	"ZC3H7A"
"MAX"	0.0023004251512823	0.330324651237248	0.334	0.45	1	"0"	"MAX"
"NPIPB4"	0.00235209644549625	0.342395583659775	0.975	0.986	1	"0"	"NPIPB4"
"GSDMD"	0.00236445052239768	0.607782928130641	0.253	0.379	1	"0"	"GSDMD"
"PPP6R3"	0.00239967105782711	0.407703879840419	0.501	0.628	1	"0"	"PPP6R3"
"SEL1L"	0.00243180367251195	0.345997149032727	0.181	0.259	1	"0"	"SEL1L"
"UBXN4"	0.00245871372609005	0.286606928197211	0.492	0.64	1	"0"	"UBXN4"
"SLA2"	0.00247287238082362	0.421396190657081	0.237	0.327	1	"0"	"SLA2"
"RALY"	0.00247656365120921	0.389772371784414	0.298	0.421	1	"0"	"RALY"
"SCAMP2"	0.00249662500073896	0.255997509993144	0.334	0.457	1	"0"	"SCAMP2"
"SGSM3"	0.00257671721747994	0.378143154762522	0.206	0.294	1	"0"	"SGSM3"
"BIRC6"	0.00258714863959687	0.529189375865501	0.53	0.635	1	"0"	"BIRC6"
"TRAFD1"	0.00260230519968415	0.475955329804973	0.223	0.325	1	"0"	"TRAFD1"
"SPATA13"	0.00260915062957404	0.441529763552623	0.318	0.426	1	"0"	"SPATA13"
"WBP11"	0.00261943333450374	0.474999031152281	0.294	0.41	1	"0"	"WBP11"
"AMD1"	0.00262406037712858	0.355943481268296	0.364	0.47	1	"0"	"AMD1"
"OTUD5"	0.00263441381607766	0.29312020101408	0.271	0.372	1	"0"	"OTUD5"
"RGS1"	0.00267481493995882	0.295051582512009	0.908	0.897	1	"0"	"RGS1"
"TMEM30A"	0.00268861222182913	0.384786816761297	0.268	0.369	1	"0"	"TMEM30A"
"CMTM6"	0.00269638708674409	0.280912391368069	0.363	0.497	1	"0"	"CMTM6"
"NPEPPS"	0.00272390648356711	0.383211658544825	0.456	0.583	1	"0"	"NPEPPS"
"GABPB1"	0.00275552706142411	0.29624023207594	0.205	0.285	1	"0"	"GABPB1"
"DALRD3"	0.00277602731413838	0.652845143975853	0.271	0.369	1	"0"	"DALRD3"
"ANXA11"	0.00278797900800723	0.350774532593404	0.361	0.49	1	"0"	"ANXA11"
"MED4"	0.00279246291707028	0.508545912943186	0.28	0.383	1	"0"	"MED4"
"CKAP2"	0.00280962572416552	0.408042472706585	0.172	0.261	1	"0"	"CKAP2"
"PLEKHB2"	0.002816638476112	0.316870532941097	0.25	0.343	1	"0"	"PLEKHB2"
"SPDYE6"	0.00283416399723968	1.03882803094254	0.422	0.365	1	"0"	"SPDYE6"
"SNHG6"	0.00285569894435296	0.275494555538369	0.228	0.332	1	"0"	"SNHG6"
"C18orf32"	0.00290494346954832	0.375133884321377	0.189	0.289	1	"0"	"C18orf32"
"RPAIN"	0.00290746937440876	0.257360574806622	0.194	0.29	1	"0"	"RPAIN"
"WSB1"	0.00291950888375229	0.295736443199065	0.567	0.678	1	"0"	"WSB1"
"FOSL2"	0.00293429807278081	0.88372049803597	0.442	0.553	1	"0"	"FOSL2"
"UGGT1"	0.00297319958632216	0.615332669212036	0.251	0.334	1	"0"	"UGGT1"
"SDHAP1"	0.00298161781754794	0.695100618326812	0.237	0.32	1	"0"	"SDHAP1"
"DYNC1I2"	0.00300944185259605	0.368517265995724	0.233	0.33	1	"0"	"DYNC1I2"
"AFF1"	0.00304358883389886	0.370418357744667	0.336	0.452	1	"0"	"AFF1"
"NLRC5"	0.00304435149306121	0.713564358308531	0.75	0.8	1	"0"	"NLRC5"
"RP11-138C9.1"	0.00305777561603147	0.389182955387863	0.176	0.261	1	"0"	"RP11-138C9.1"
"SRPR"	0.00308485653673141	0.316481781534899	0.35	0.468	1	"0"	"SRPR"
"HSP90B1"	0.00309171723841908	0.265238194329044	0.447	0.598	1	"0"	"HSP90B1"
"AC003104.1"	0.00310037978122719	0.479295966485093	0.251	0.36	1	"0"	"AC003104.1"
"CERS2"	0.00312037730056402	0.490107347270341	0.171	0.256	1	"0"	"CERS2"
"ANKRD40"	0.0031607315127547	0.612747679202151	0.192	0.283	1	"0"	"ANKRD40"
"PTP4A1"	0.00316674123837566	0.32296357951221	0.386	0.508	1	"0"	"PTP4A1"
"AL592284.1"	0.00317468621988991	0.316926004215463	0.172	0.256	1	"0"	"AL592284.1"
"SNHG3"	0.00319572663648611	0.500215041449433	0.212	0.306	1	"0"	"SNHG3"
"TCERG1"	0.00320888838711771	0.349698181341429	0.294	0.388	1	"0"	"TCERG1"
"POLD4"	0.00322300752205846	0.417702713347634	0.345	0.48	1	"0"	"POLD4"
"TNFRSF1B"	0.00323404331345498	0.562856810184593	0.668	0.623	1	"0"	"TNFRSF1B"
"CXCR4"	0.00328382753819046	0.48835933100483	0.858	0.875	1	"0"	"CXCR4"
"MRPS34"	0.00328398635210858	0.255043618049347	0.233	0.35	1	"0"	"MRPS34"
"DCP1A"	0.00330910079722731	0.707525408098121	0.224	0.317	1	"0"	"DCP1A"
"DHPS"	0.00342019738108466	0.470497893934571	0.199	0.29	1	"0"	"DHPS"
"RRN3P2"	0.00343879692680566	0.70891144316907	0.242	0.339	1	"0"	"RRN3P2"
"PTBP1"	0.00344423481927179	0.300425682791516	0.431	0.544	1	"0"	"PTBP1"
"SETD5"	0.00348268195522543	0.374414112364869	0.224	0.306	1	"0"	"SETD5"
"PICALM"	0.00350253322440346	0.492593570801894	0.224	0.313	1	"0"	"PICALM"
"CD58"	0.00352091449927613	0.297897134395534	0.316	0.43	1	"0"	"CD58"
"KIAA2026"	0.00352340015542832	0.349742203645367	0.183	0.264	1	"0"	"KIAA2026"
"PTPRC"	0.00355389781061918	0.391959899359401	0.986	0.995	1	"0"	"PTPRC"
"TET2"	0.00357816414991309	0.324749578071533	0.257	0.348	1	"0"	"TET2"
"NDUFC2"	0.00360118316565173	0.279059084221188	0.32	0.456	1	"0"	"NDUFC2"
"NSA2"	0.00363425646378711	0.340797246733995	0.192	0.287	1	"0"	"NSA2"
"PRPF4B"	0.00364771854425927	0.261114464533829	0.391	0.501	1	"0"	"PRPF4B"
"CLTC"	0.00367712712588571	0.301346156854041	0.311	0.409	1	"0"	"CLTC"
"ATG3"	0.00370191971016779	0.400385900762396	0.219	0.322	1	"0"	"ATG3"
"PARP1"	0.00375497957533115	0.471681210899771	0.348	0.482	1	"0"	"PARP1"
"SERTAD2"	0.00378383959296594	0.318765995981066	0.172	0.25	1	"0"	"SERTAD2"
"NFAT5"	0.00380604080002513	0.312898329982158	0.458	0.584	1	"0"	"NFAT5"
"CHMP2A"	0.00380831749191825	0.2773425969987	0.293	0.424	1	"0"	"CHMP2A"
"PDCD6"	0.00384114610099297	0.321330021308396	0.271	0.386	1	"0"	"PDCD6"
"LTB"	0.00385365415100057	0.785890140186893	0.564	0.548	1	"0"	"LTB"
"DLD"	0.00388095438643202	0.685307757230095	0.255	0.365	1	"0"	"DLD"
"TMED10"	0.00388917097085784	0.393790442636066	0.386	0.53	1	"0"	"TMED10"
"HECTD4"	0.00390273404430754	0.422684655238026	0.237	0.323	1	"0"	"HECTD4"
"RIF1"	0.00390668195989505	0.579070819725793	0.251	0.337	1	"0"	"RIF1"
"MFF"	0.00394055210831888	0.415882130635515	0.217	0.311	1	"0"	"MFF"
"MT-ND1"	0.00398381119144727	0.485187716164813	0.977	0.993	1	"0"	"MT-ND1"
"DIAPH1"	0.00401319056068152	0.474051567543505	0.291	0.383	1	"0"	"DIAPH1"
"EHMT1"	0.00404242156617946	0.307831340292312	0.311	0.4	1	"0"	"EHMT1"
"ARL17A"	0.00408145295412369	0.633530608498087	0.241	0.33	1	"0"	"ARL17A"
"LINC00969"	0.00409708410217456	0.279467972718558	0.359	0.456	1	"0"	"LINC00969"
"SPTAN1"	0.00410126550620585	0.390869784198863	0.49	0.63	1	"0"	"SPTAN1"
"FNBP4"	0.00418041895367889	0.289190435347093	0.37	0.473	1	"0"	"FNBP4"
"SNAPIN"	0.0042082360548372	0.35160260782397	0.185	0.268	1	"0"	"SNAPIN"
"BIRC2"	0.00422704709553894	0.329223645485806	0.201	0.287	1	"0"	"BIRC2"
"UBR4"	0.00425307859763562	0.462266008286907	0.343	0.433	1	"0"	"UBR4"
"PAFAH1B2"	0.00426523276453702	0.277429950852108	0.415	0.543	1	"0"	"PAFAH1B2"
"AP003419.11"	0.00432131151760225	0.349746483958736	0.21	0.297	1	"0"	"AP003419.11"
"RAP1B"	0.00434708355488904	0.267286076588594	0.465	0.576	1	"0"	"RAP1B"
"HADHA"	0.00434919740619711	0.362614415285979	0.314	0.428	1	"0"	"HADHA"
"M6PR"	0.00435189402759842	0.37019068807022	0.373	0.492	1	"0"	"M6PR"
"DHX15"	0.00443794704094008	0.295730524377539	0.266	0.363	1	"0"	"DHX15"
"NABP1"	0.00444437896282749	1.13224549659225	0.578	0.57	1	"0"	"NABP1"
"MRPL38"	0.00446035241859356	0.504557979576067	0.18	0.263	1	"0"	"MRPL38"
"WDR43"	0.00455376247465643	0.4310934682496	0.226	0.304	1	"0"	"WDR43"
"EEF1A1P4"	0.00457781966517904	0.593046020184456	0.307	0.405	1	"0"	"EEF1A1P4"
"MCL1"	0.00457870921719058	0.262374853735468	0.555	0.687	1	"0"	"MCL1"
"PHYKPL"	0.00459724997752031	0.522524384219242	0.303	0.402	1	"0"	"PHYKPL"
"TOMM20"	0.00460125990832339	0.37732346120408	0.339	0.477	1	"0"	"TOMM20"
"PPP2R5D"	0.00460505739737063	0.424038045395232	0.201	0.29	1	"0"	"PPP2R5D"
"CCM2"	0.0046508272922485	1.03674240347947	0.355	0.294	1	"0"	"CCM2"
"KDSR"	0.00466841132394302	0.5638535207893	0.194	0.273	1	"0"	"KDSR"
"SNAP47"	0.00470090864363689	0.325227245307488	0.208	0.297	1	"0"	"SNAP47"
"SKAP1"	0.00475166599731012	0.754001170383312	0.619	0.598	1	"0"	"SKAP1"
"COMMD6"	0.00476123234034068	0.304595805433728	0.343	0.487	1	"0"	"COMMD6"
"RP11-498C9.3"	0.00478028208825778	0.558664934509235	0.18	0.254	1	"0"	"RP11-498C9.3"
"RAB6A"	0.00478194672944784	0.826070578105403	0.255	0.36	1	"0"	"RAB6A"
"FBXO7"	0.00485188056671571	0.333765591654014	0.282	0.39	1	"0"	"FBXO7"
"TRAPPC5"	0.00486342088700101	0.312556970893823	0.165	0.254	1	"0"	"TRAPPC5"
"RAB10"	0.00488032691638534	0.329356108907415	0.346	0.468	1	"0"	"RAB10"
"CHD2"	0.00492331852549299	0.5579183846022	0.542	0.657	1	"0"	"CHD2"
"CAMLG"	0.00502843901436403	0.304308435200605	0.233	0.32	1	"0"	"CAMLG"
"NPIPB5"	0.00503073073994691	0.484215228317844	0.935	0.962	1	"0"	"NPIPB5"
"LSM14A"	0.00503673994848501	0.447556553663032	0.393	0.527	1	"0"	"LSM14A"
"SMC4"	0.00518097085713218	0.341535451218709	0.269	0.365	1	"0"	"SMC4"
"CHIC2"	0.00518595189700287	0.288403545231029	0.226	0.32	1	"0"	"CHIC2"
"GBP4"	0.00535519244683234	0.403198799187868	0.339	0.431	1	"0"	"GBP4"
"CLINT1"	0.00539121521940717	0.526460678284174	0.273	0.376	1	"0"	"CLINT1"
"ZNF638"	0.00539286609475967	0.700590638886077	0.373	0.478	1	"0"	"ZNF638"
"ADAT2"	0.00541133450202902	1.56965932738498	0.25	0.195	1	"0"	"ADAT2"
"EIF4BP6"	0.00545798158838913	0.258075817378025	0.345	0.464	1	"0"	"EIF4BP6"
"CNOT6L"	0.00547717428824442	0.617889756056707	0.465	0.584	1	"0"	"CNOT6L"
"GAK"	0.00550788963350482	0.504619161274018	0.355	0.461	1	"0"	"GAK"
"DCAF11"	0.00563803079837123	0.670797356716784	0.21	0.306	1	"0"	"DCAF11"
"NASP"	0.0057029071631421	0.254810134277164	0.33	0.442	1	"0"	"NASP"
"TERF2IP"	0.00573082055279339	0.435430276586754	0.233	0.329	1	"0"	"TERF2IP"
"CIAO1"	0.00578537454391462	0.401753481012532	0.232	0.33	1	"0"	"CIAO1"
"SPOP"	0.00579953790963316	0.427845255365467	0.183	0.261	1	"0"	"SPOP"
"SRSF4"	0.00588264696890437	0.267187270154761	0.269	0.37	1	"0"	"SRSF4"
"GLIPR1"	0.00598509678781642	0.336131064080654	0.298	0.398	1	"0"	"GLIPR1"
"ATP6V1B2"	0.00613953060216303	0.386638247992364	0.233	0.325	1	"0"	"ATP6V1B2"
"POLR2J"	0.00636408249933472	0.34260783789235	0.237	0.334	1	"0"	"POLR2J"
"AC007238.1"	0.00648299553034053	0.375646959624127	0.21	0.29	1	"0"	"AC007238.1"
"PDHB"	0.00656311568680458	0.259583995951338	0.206	0.294	1	"0"	"PDHB"
"KMT2D"	0.00656906268866674	0.485894302008861	0.312	0.403	1	"0"	"KMT2D"
"ANKRD13C"	0.00663637642506642	0.452313160147403	0.223	0.308	1	"0"	"ANKRD13C"
"MKLN1"	0.00664461221873539	0.261210557862851	0.339	0.426	1	"0"	"MKLN1"
"VPS37B"	0.00665420656980859	0.495559265007262	0.264	0.35	1	"0"	"VPS37B"
"PACS1"	0.00668368078440039	1.08054250171198	0.262	0.353	1	"0"	"PACS1"
"ADRBK1"	0.00684534550053016	0.375250969279231	0.302	0.407	1	"0"	"ADRBK1"
"CRTAP"	0.00691134804989482	0.415322189141071	0.206	0.285	1	"0"	"CRTAP"
"COPA"	0.00700697665714485	0.605158325687547	0.35	0.463	1	"0"	"COPA"
"SYTL1"	0.00702154018589387	0.546188151681363	0.201	0.287	1	"0"	"SYTL1"
"RBBP4"	0.00702397865739446	0.290757275705705	0.442	0.551	1	"0"	"RBBP4"
"VPS4A"	0.00702831193675384	0.444814275372533	0.171	0.254	1	"0"	"VPS4A"
"TCF12"	0.00705715169852505	0.901579723390601	0.235	0.332	1	"0"	"TCF12"
"IMP3"	0.00706665661435692	0.457574221791473	0.185	0.27	1	"0"	"IMP3"
"GOLGA7"	0.00711903603665179	0.382911170649695	0.273	0.381	1	"0"	"GOLGA7"
"AFF4"	0.00714100525229738	0.351241646380775	0.311	0.407	1	"0"	"AFF4"
"ZNF281"	0.00726063166754022	0.384254336519295	0.201	0.278	1	"0"	"ZNF281"
"CELF2"	0.00731655972401837	0.302079652232942	0.662	0.765	1	"0"	"CELF2"
"MICAL2"	0.00732884952570637	0.300483019209144	0.271	0.357	1	"0"	"MICAL2"
"CASC3"	0.00745783954595964	0.531716630771458	0.294	0.403	1	"0"	"CASC3"
"CTNNB1"	0.00747315048446551	0.26409142428369	0.741	0.85	1	"0"	"CTNNB1"
"SUPT5H"	0.0074831421396993	0.404763013277497	0.452	0.586	1	"0"	"SUPT5H"
"EPSTI1"	0.00748906663500007	0.332011266377961	0.476	0.603	1	"0"	"EPSTI1"
"CCSER2"	0.00753739927078267	0.267753095667297	0.239	0.315	1	"0"	"CCSER2"
"PPP1R12A"	0.00754178785354788	0.68946701424651	0.47	0.597	1	"0"	"PPP1R12A"
"CARD8"	0.0076658745619324	0.597437002715669	0.318	0.419	1	"0"	"CARD8"
"RAB7L1"	0.00772472957646195	0.370278369405808	0.174	0.25	1	"0"	"RAB7L1"
"JUNB"	0.00776829859874918	0.326511458912773	0.923	0.953	1	"0"	"JUNB"
"PML"	0.00777691120512021	0.706525397675382	0.255	0.348	1	"0"	"PML"
"TOX"	0.00778207845948562	0.302817872057508	0.373	0.454	1	"0"	"TOX"
"SKA2"	0.00780421382222805	0.549273314357519	0.219	0.297	1	"0"	"SKA2"
"ZC3H13"	0.00784603043417431	0.484391665751994	0.296	0.39	1	"0"	"ZC3H13"
"SLC4A7"	0.00790778454410801	1.0944294118734	0.259	0.35	1	"0"	"SLC4A7"
"COPS6"	0.00792131550311339	0.269176746952839	0.305	0.437	1	"0"	"COPS6"
"UBAC2"	0.0079556854996503	0.26758263469927	0.264	0.36	1	"0"	"UBAC2"
"ATF6"	0.00798016316304821	0.318118934919674	0.185	0.257	1	"0"	"ATF6"
"CD84"	0.00810406185125801	0.454051624799739	0.393	0.49	1	"0"	"CD84"
"AVL9"	0.00824162093769842	0.377610084150637	0.246	0.325	1	"0"	"AVL9"
"AFTPH"	0.00829199609006908	0.771431042007432	0.251	0.339	1	"0"	"AFTPH"
"STRN3"	0.00834550665719799	0.43536174328638	0.215	0.308	1	"0"	"STRN3"
"NCBP2"	0.00839453486011936	0.435393820649391	0.18	0.263	1	"0"	"NCBP2"
"RP1-241P17.4"	0.00871053275046733	0.478944379656784	0.375	0.473	1	"0"	"RP1-241P17.4"
"CBWD6"	0.00872042386809451	0.462709619418542	0.312	0.407	1	"0"	"CBWD6"
"PPP6R2"	0.00872578774232546	0.373244693124009	0.28	0.365	1	"0"	"PPP6R2"
"RBM23"	0.00888665337445414	0.409967759053341	0.212	0.299	1	"0"	"RBM23"
"TXNIP"	0.00890647825696978	0.317949086884893	0.67	0.643	1	"0"	"TXNIP"
"C10orf118"	0.0089452220289528	0.63226521503613	0.255	0.346	1	"0"	"C10orf118"
"POLDIP3"	0.00898962862465265	0.331092421649895	0.203	0.287	1	"0"	"POLDIP3"
"PET100"	0.00900988486911869	0.451573485017823	0.214	0.301	1	"0"	"PET100"
"SEC23A"	0.00905534801782547	0.728192105195575	0.192	0.27	1	"0"	"SEC23A"
"SLFN13"	0.00907871955610236	0.352094759677903	0.215	0.285	1	"0"	"SLFN13"
"TOP1"	0.00925997078246261	0.831748885201701	0.241	0.318	1	"0"	"TOP1"
"USP22"	0.00929398277003782	0.806831386978123	0.32	0.43	1	"0"	"USP22"
"SPEN"	0.00952131897185115	0.352654909592886	0.192	0.264	1	"0"	"SPEN"
"HIF1AN"	0.00961445902869878	0.900485457423127	0.199	0.28	1	"0"	"HIF1AN"
"LDLRAD4"	0.00961534192660664	0.405670547744874	0.316	0.416	1	"0"	"LDLRAD4"
"RNF168"	0.00961553251524701	0.459905389691317	0.242	0.334	1	"0"	"RNF168"
"SCAF11"	0.0096888830171289	0.495300145007619	0.382	0.489	1	"0"	"SCAF11"
"PSMD11"	0.00970294803217972	0.40498858479862	0.386	0.501	1	"0"	"PSMD11"
"EDEM1"	0.00972651935546907	0.386259546439028	0.373	0.501	1	"0"	"EDEM1"
"TP53INP1"	0.00974525612926587	0.808712498542745	0.461	0.574	1	"0"	"TP53INP1"
"DPH1"	0.0097745975138157	0.548541315229613	0.189	0.263	1	"0"	"DPH1"
"ZC3H15"	0.00981449511036006	0.452481312651663	0.273	0.369	1	"0"	"ZC3H15"
"LRRC8C"	0.00984434049466892	0.448941049541477	0.239	0.318	1	"0"	"LRRC8C"
"POU2F2"	0.00987310608396723	0.451749780538229	0.224	0.292	1	"0"	"POU2F2"
"FKBP5"	1.27130371507217e-31	1.23199869846105	0.761	0.383	3.3769640583462e-27	"1"	"FKBP5"
"YWHAQ"	3.0231290581213e-27	1.29668972735846	0.777	0.424	8.03033771708762e-23	"1"	"YWHAQ"
"CXCL13"	3.8387285888337e-26	2.07367390355848	0.492	0.19	1.0196814750519e-21	"1"	"CXCL13"
"CD40LG"	1.22199604690519e-25	1.32345490229715	0.414	0.129	3.24598809939427e-21	"1"	"CD40LG"
"TNFSF8"	2.56676588864145e-25	0.601020008283264	0.463	0.157	6.81810022999828e-21	"1"	"TNFSF8"
"PDCD1"	1.47491843965293e-23	1.16888489641228	0.702	0.362	3.91782585125009e-19	"1"	"PDCD1"
"LRMP"	2.9107135219896e-19	0.995202460999424	0.408	0.157	7.73172832846097e-15	"1"	"LRMP"
"ALOX5AP"	2.94763322164521e-19	0.881294152707508	0.631	0.323	7.82979812665618e-15	"1"	"ALOX5AP"
"PTPN13"	4.42038314566932e-19	1.62680258012528	0.314	0.098	1.17418637498414e-14	"1"	"PTPN13"
"LINC00892"	4.91779029924009e-19	1.63375148580418	0.252	0.062	1.30631263718715e-14	"1"	"LINC00892"
"RAPGEF1"	1.10272956429752e-17	0.880596783559851	0.57	0.295	2.92918054164351e-13	"1"	"RAPGEF1"
"HIF1A"	1.5123811527651e-17	0.852294366560852	0.722	0.437	4.01733805608993e-13	"1"	"HIF1A"
"PDE7B"	1.51983157556295e-17	1.30300315179589	0.35	0.126	4.03712861416788e-13	"1"	"PDE7B"
"BTLA"	4.3064679307299e-17	0.89763119668306	0.466	0.211	1.14392707643978e-12	"1"	"BTLA"
"GPR171"	7.60133689266916e-17	1.02268500728039	0.43	0.185	2.01914311879971e-12	"1"	"GPR171"
"PRKCB"	1.69735758223275e-16	1.1139499896974	0.502	0.244	4.50869094568485e-12	"1"	"PRKCB"
"TRAT1"	1.86534147910319e-16	0.97447016281536	0.476	0.217	4.95490657094179e-12	"1"	"TRAT1"
"CPM"	2.14691281218631e-16	1.53642032115614	0.259	0.075	5.70284450301049e-12	"1"	"CPM"
"RPLP1"	4.8877777149092e-16	0.446028714485397	1	0.993	1.29834039441133e-11	"1"	"RPLP1"
"MYO7A"	5.30025000981685e-16	1.09613840479232	0.456	0.219	1.40790541010765e-11	"1"	"MYO7A"
"RP5-1028K7.2"	2.0952100549147e-15	1.02831818284149	0.311	0.111	5.56550646886992e-11	"1"	"RP5-1028K7.2"
"ELMO1"	3.13849715360871e-15	0.518375152632832	0.744	0.457	8.33678998913082e-11	"1"	"ELMO1"
"WARS"	7.08554300300059e-15	1.26724454351656	0.511	0.272	1.88213278788705e-10	"1"	"WARS"
"CCND3"	9.23338760370692e-15	0.682061901521196	0.689	0.417	2.45266474917267e-10	"1"	"CCND3"
"AIM1"	2.91179466755178e-14	1.27706166967144	0.46	0.233	7.73460017541779e-10	"1"	"AIM1"
"BHLHE40-AS1"	3.60811133321435e-14	1.1964157990085	0.379	0.169	9.58422613441727e-10	"1"	"BHLHE40-AS1"
"BHLHE40"	4.39573771209531e-14	1.01306933422391	0.537	0.296	1.16763980846388e-09	"1"	"BHLHE40"
"COX6C"	1.07071920923763e-13	0.759880967720729	0.631	0.366	2.84415143549791e-09	"1"	"COX6C"
"RAB27A"	1.58096856650069e-13	0.910515180244394	0.515	0.281	4.19952680319578e-09	"1"	"RAB27A"
"IL6ST"	1.89188372730522e-13	0.463575172085854	0.744	0.488	5.02541074484085e-09	"1"	"IL6ST"
"PTPN11"	2.52180577777713e-13	1.09295555544903	0.437	0.228	6.6986726875094e-09	"1"	"PTPN11"
"RPS8"	4.47049478813844e-13	0.583551339333177	0.984	0.932	1.18749753057321e-08	"1"	"RPS8"
"FABP5"	4.48095738775256e-13	1.1981757093223	0.356	0.157	1.19027671090871e-08	"1"	"FABP5"
"GPR56"	6.42532804055375e-13	0.689889772128236	0.304	0.118	1.70675988741229e-08	"1"	"GPR56"
"NR3C1"	7.2056554549626e-13	0.395283405580065	0.683	0.457	1.91403825850171e-08	"1"	"NR3C1"
"SARDH"	9.867481416355e-13	1.13235359752571	0.298	0.122	2.62109908862638e-08	"1"	"SARDH"
"TCF7"	1.00745159204105e-12	0.879902064892647	0.46	0.239	2.67609366393864e-08	"1"	"TCF7"
"RPS4X"	2.32501696751333e-12	0.497303457793715	1	0.968	6.17594257080566e-08	"1"	"RPS4X"
"RPLP0"	2.49226809318087e-12	0.638001523482655	0.99	0.94	6.62021173591635e-08	"1"	"RPLP0"
"FOXN2"	3.08209435882076e-12	0.829505034591449	0.43	0.232	8.18696724533559e-08	"1"	"FOXN2"
"ITM2A"	3.77682108819358e-12	0.851315597275295	0.822	0.586	1.00323698565686e-07	"1"	"ITM2A"
"RPLP0P6"	4.92982462519473e-12	0.675592068441945	0.9	0.773	1.30950931519048e-07	"1"	"RPLP0P6"
"THEMIS"	4.93731233179833e-12	0.692728213470664	0.333	0.143	1.31149827469559e-07	"1"	"THEMIS"
"SRGN"	6.4619485045796e-12	0.836200328505051	0.997	0.936	1.71648738127148e-07	"1"	"SRGN"
"RP11-36C20.1"	6.81552575328386e-12	0.637067493183399	0.673	0.445	1.81040810584479e-07	"1"	"RP11-36C20.1"
"PAG1"	8.51462509749344e-12	0.865823676898716	0.528	0.303	2.26173986464718e-07	"1"	"PAG1"
"RPS10"	1.361394994888e-11	0.499943240295966	0.939	0.795	3.616273524921e-07	"1"	"RPS10"
"CD6"	1.83514573428902e-11	0.524189837313939	0.712	0.467	4.87469761399193e-07	"1"	"CD6"
"S100A11"	2.20069982242834e-11	0.626319322033302	0.722	0.479	5.84571893831639e-07	"1"	"S100A11"
"IFNG"	2.29513913320835e-11	0.938766607696964	0.291	0.125	6.09657807954135e-07	"1"	"IFNG"
"PCNXL2"	2.78289456649562e-11	0.614024729479345	0.45	0.248	7.39220283698232e-07	"1"	"PCNXL2"
"TMEM243"	2.8491405157827e-11	0.722206266998034	0.392	0.191	7.56817195207359e-07	"1"	"TMEM243"
"TOX1"	3.52283147122986e-11	0.457006527335558	0.573	0.355	9.35769723702787e-07	"1"	"TOX"
"CD226"	3.55160880705798e-11	1.20306021498168	0.317	0.148	9.43413847418812e-07	"1"	"CD226"
"ADAM19"	6.1867586500401e-11	0.483809071694209	0.735	0.499	1.64338870021015e-06	"1"	"ADAM19"
"LRRC8D"	6.30917734658858e-11	0.568986336933602	0.282	0.118	1.67590677857432e-06	"1"	"LRRC8D"
"GIMAP51"	7.08719150098859e-11	0.361336527126616	0.537	0.315	1.8825706784076e-06	"1"	"GIMAP5"
"RP11-425L10.1"	8.1399008523744e-11	0.596039941926952	0.803	0.608	2.16220186341621e-06	"1"	"RP11-425L10.1"
